idEstimote,Battery,Rssi
dbde4e323567f381,-55,99
58a45c9d5037a520,-44,80
8ce4d6e271cbcdec,-73,96
e2d0d77756858a3c,-60,84
a58db253434c6759,-58,93
9fcccaab3f956f66,-73,93
359da2e3798189c9,-48,90
4b528a07c6810670,-61,80
7eb3bed60a67f44d,-57,80
58a45c9d5037a520,-43,80
a58db253434c6759,-57,93
de81d543721249f6,-62,79
917cd714e1103994,-47,63
9fcccaab3f956f66,-63,93
b4c8c0b52049e4de,-53,91
4b528a07c6810670,-58,80
dbde4e323567f381,-59,99
58a45c9d5037a520,-44,80
8ce4d6e271cbcdec,-73,96
e2d0d77756858a3c,-54,84
4af6994df3a900b9,-71,77
917cd714e1103994,-55,63
9fcccaab3f956f66,-62,93
359da2e3798189c9,-52,90
4b528a07c6810670,-61,80
dbde4e323567f381,-55,99
58a45c9d5037a520,-46,80
0d5c5b6ed855dbbc,-55,43
8ce4d6e271cbcdec,-75,96
9a97a9cd9ac398de,-67,67
e2d0d77756858a3c,-48,84
a58db253434c6759,-57,93
de81d543721249f6,-64,79
4af6994df3a900b9,-72,77
917cd714e1103994,-51,63
359da2e3798189c9,-48,90
b4c8c0b52049e4de,-53,91
dbde4e323567f381,-59,99
58a45c9d5037a520,-45,80
0d5c5b6ed855dbbc,-55,43
fc337481622c4dc8,-58,84
a58db253434c6759,-58,93
4af6994df3a900b9,-70,77
917cd714e1103994,-54,63
359da2e3798189c9,-55,90
b4c8c0b52049e4de,-52,91
7eb3bed60a67f44d,-56,80
dbde4e323567f381,-55,99
58a45c9d5037a520,-46,80
0d5c5b6ed855dbbc,-54,43
fc337481622c4dc8,-61,84
e2d0d77756858a3c,-53,84
a58db253434c6759,-57,93
de81d543721249f6,-66,79
4af6994df3a900b9,-75,77
9fcccaab3f956f66,-71,93
359da2e3798189c9,-48,90
4b528a07c6810670,-57,80
7eb3bed60a67f44d,-57,80
dbde4e323567f381,-60,99
58a45c9d5037a520,-44,80
9a97a9cd9ac398de,-56,67
e2d0d77756858a3c,-47,84
a58db253434c6759,-58,93
4af6994df3a900b9,-76,77
9fcccaab3f956f66,-66,93
359da2e3798189c9,-56,90
b4c8c0b52049e4de,-55,91
7eb3bed60a67f44d,-70,80
58a45c9d5037a520,-44,80
0d5c5b6ed855dbbc,-54,43
fc337481622c4dc8,-60,84
8ce4d6e271cbcdec,-74,96
a58db253434c6759,-58,93
de81d543721249f6,-62,79
917cd714e1103994,-47,63
9fcccaab3f956f66,-62,93
359da2e3798189c9,-53,90
b4c8c0b52049e4de,-51,91
4b528a07c6810670,-57,80
7eb3bed60a67f44d,-57,80
58a45c9d5037a520,-44,80
0d5c5b6ed855dbbc,-57,43
9a97a9cd9ac398de,-61,67
a58db253434c6759,-57,93
4af6994df3a900b9,-69,77
917cd714e1103994,-56,63
9fcccaab3f956f66,-72,93
359da2e3798189c9,-55,90
b4c8c0b52049e4de,-52,91
4b528a07c6810670,-62,80
7eb3bed60a67f44d,-70,80
dbde4e323567f381,-55,99
58a45c9d5037a520,-46,80
0d5c5b6ed855dbbc,-56,43
fc337481622c4dc8,-59,84
9a97a9cd9ac398de,-70,67
e2d0d77756858a3c,-62,84
a58db253434c6759,-58,93
9fcccaab3f956f66,-67,93
359da2e3798189c9,-49,90
b4c8c0b52049e4de,-51,91
4b528a07c6810670,-57,80
7eb3bed60a67f44d,-57,80
0d5c5b6ed855dbbc,-57,43
8ce4d6e271cbcdec,-72,96
