idEstimote,Battery,Rssi
fc337481622c4dc8,-38,84
4b528a07c6810670,-47,80
58a45c9d5037a520,-62,80
dbde4e323567f381,-79,99
b4c8c0b52049e4de,-76,91
4af6994df3a900b9,-80,77
e2d0d77756858a3c,-70,84
de81d543721249f6,-69,79
9a97a9cd9ac398de,-71,67
a58db253434c6759,-49,93
58a45c9d5037a520,-70,80
dbde4e323567f381,-71,99
b4c8c0b52049e4de,-83,91
e2d0d77756858a3c,-59,84
359da2e3798189c9,-61,90
de81d543721249f6,-70,79
9a97a9cd9ac398de,-55,67
a58db253434c6759,-50,93
fc337481622c4dc8,-36,84
dbde4e323567f381,-69,99
b4c8c0b52049e4de,-75,91
e2d0d77756858a3c,-72,84
359da2e3798189c9,-58,90
9a97a9cd9ac398de,-58,67
a58db253434c6759,-50,93
9fcccaab3f956f66,-54,93
fc337481622c4dc8,-36,84
4b528a07c6810670,-48,80
917cd714e1103994,-59,63
7eb3bed60a67f44d,-53,80
58a45c9d5037a520,-71,80
4af6994df3a900b9,-84,77
e2d0d77756858a3c,-63,84
de81d543721249f6,-62,79
a58db253434c6759,-49,93
9fcccaab3f956f66,-56,93
fc337481622c4dc8,-36,84
7eb3bed60a67f44d,-54,80
dbde4e323567f381,-68,99
b4c8c0b52049e4de,-68,91
4af6994df3a900b9,-76,77
9a97a9cd9ac398de,-56,67
9fcccaab3f956f66,-53,93
fc337481622c4dc8,-38,84
4b528a07c6810670,-59,80
7eb3bed60a67f44d,-59,80
58a45c9d5037a520,-72,80
b4c8c0b52049e4de,-69,91
e2d0d77756858a3c,-61,84
de81d543721249f6,-53,79
a58db253434c6759,-50,93
9fcccaab3f956f66,-53,93
917cd714e1103994,-58,63
58a45c9d5037a520,-62,80
dbde4e323567f381,-72,99
359da2e3798189c9,-59,90
e2d0d77756858a3c,-69,84
0d5c5b6ed855dbbc,-70,43
de81d543721249f6,-65,79
9a97a9cd9ac398de,-72,67
a58db253434c6759,-48,93
9fcccaab3f956f66,-57,93
4b528a07c6810670,-47,80
7eb3bed60a67f44d,-60,80
58a45c9d5037a520,-69,80
dbde4e323567f381,-80,99
e2d0d77756858a3c,-56,84
359da2e3798189c9,-63,90
de81d543721249f6,-62,79
9a97a9cd9ac398de,-57,67
a58db253434c6759,-50,93
9fcccaab3f956f66,-56,93
fc337481622c4dc8,-32,84
917cd714e1103994,-59,63
4b528a07c6810670,-56,80
7eb3bed60a67f44d,-59,80
4af6994df3a900b9,-83,77
9a97a9cd9ac398de,-59,67
a58db253434c6759,-54,93
fc337481622c4dc8,-36,84
917cd714e1103994,-58,63
4b528a07c6810670,-48,80
58a45c9d5037a520,-63,80
dbde4e323567f381,-72,99
e2d0d77756858a3c,-66,84
359da2e3798189c9,-58,90
