idEstimote,Battery,Rssi
4b528a07c6810670,-46,80
917cd714e1103994,-61,63
58a45c9d5037a520,-67,80
b4c8c0b52049e4de,-72,91
dbde4e323567f381,-70,99
4af6994df3a900b9,-80,77
e2d0d77756858a3c,-59,84
9a97a9cd9ac398de,-69,67
a58db253434c6759,-46,93
9fcccaab3f956f66,-55,93
fc337481622c4dc8,-33,84
917cd714e1103994,-59,63
7eb3bed60a67f44d,-61,80
b4c8c0b52049e4de,-67,91
0d5c5b6ed855dbbc,-70,43
de81d543721249f6,-54,79
e2d0d77756858a3c,-56,84
9a97a9cd9ac398de,-58,67
9fcccaab3f956f66,-53,93
fc337481622c4dc8,-37,84
917cd714e1103994,-64,63
58a45c9d5037a520,-73,80
dbde4e323567f381,-71,99
de81d543721249f6,-75,79
e2d0d77756858a3c,-69,84
9a97a9cd9ac398de,-58,67
a58db253434c6759,-49,93
fc337481622c4dc8,-36,84
4b528a07c6810670,-55,80
58a45c9d5037a520,-61,80
b4c8c0b52049e4de,-74,91
dbde4e323567f381,-70,99
0d5c5b6ed855dbbc,-72,43
de81d543721249f6,-53,79
e2d0d77756858a3c,-62,84
359da2e3798189c9,-57,90
9a97a9cd9ac398de,-58,67
a58db253434c6759,-48,93
9fcccaab3f956f66,-55,93
fc337481622c4dc8,-36,84
917cd714e1103994,-59,63
b4c8c0b52049e4de,-68,91
0d5c5b6ed855dbbc,-67,43
4af6994df3a900b9,-80,77
de81d543721249f6,-54,79
e2d0d77756858a3c,-56,84
9a97a9cd9ac398de,-57,67
a58db253434c6759,-50,93
fc337481622c4dc8,-39,84
917cd714e1103994,-63,63
7eb3bed60a67f44d,-60,80
58a45c9d5037a520,-72,80
0d5c5b6ed855dbbc,-72,43
a58db253434c6759,-49,93
9a97a9cd9ac398de,-57,67
fc337481622c4dc8,-37,84
4b528a07c6810670,-61,80
917cd714e1103994,-60,63
7eb3bed60a67f44d,-53,80
58a45c9d5037a520,-71,80
dbde4e323567f381,-71,99
4af6994df3a900b9,-83,77
359da2e3798189c9,-57,90
a58db253434c6759,-53,93
9fcccaab3f956f66,-53,93
4b528a07c6810670,-56,80
9a97a9cd9ac398de,-59,67
a58db253434c6759,-56,93
9fcccaab3f956f66,-57,93
4b528a07c6810670,-57,80
917cd714e1103994,-64,63
7eb3bed60a67f44d,-54,80
58a45c9d5037a520,-74,80
b4c8c0b52049e4de,-71,91
0d5c5b6ed855dbbc,-74,43
359da2e3798189c9,-56,90
a58db253434c6759,-47,93
9fcccaab3f956f66,-53,93
fc337481622c4dc8,-39,84
4b528a07c6810670,-55,80
58a45c9d5037a520,-62,80
dbde4e323567f381,-70,99
4af6994df3a900b9,-78,77
0d5c5b6ed855dbbc,-73,43
e2d0d77756858a3c,-61,84
9a97a9cd9ac398de,-59,67
a58db253434c6759,-48,93
9fcccaab3f956f66,-56,93
fc337481622c4dc8,-36,84
4b528a07c6810670,-57,80
917cd714e1103994,-61,63
7eb3bed60a67f44d,-62,80
b4c8c0b52049e4de,-63,91
dbde4e323567f381,-78,99
0d5c5b6ed855dbbc,-80,43
de81d543721249f6,-53,79
9fcccaab3f956f66,-56,93
4b528a07c6810670,-54,80
917cd714e1103994,-61,63
7eb3bed60a67f44d,-54,80
58a45c9d5037a520,-61,80
b4c8c0b52049e4de,-73,91
de81d543721249f6,-65,79
e2d0d77756858a3c,-55,84
9fcccaab3f956f66,-53,93
fc337481622c4dc8,-36,84
4b528a07c6810670,-61,80
917cd714e1103994,-62,63
7eb3bed60a67f44d,-59,80
dbde4e323567f381,-69,99
de81d543721249f6,-61,79
e2d0d77756858a3c,-67,84
a58db253434c6759,-55,93
9fcccaab3f956f66,-53,93
fc337481622c4dc8,-39,84
4b528a07c6810670,-46,80
7eb3bed60a67f44d,-62,80
dbde4e323567f381,-78,99
e2d0d77756858a3c,-61,84
359da2e3798189c9,-61,90
a58db253434c6759,-53,93
fc337481622c4dc8,-36,84
4b528a07c6810670,-54,80
917cd714e1103994,-66,63
7eb3bed60a67f44d,-62,80
58a45c9d5037a520,-70,80
dbde4e323567f381,-70,99
4af6994df3a900b9,-78,77
0d5c5b6ed855dbbc,-71,43
e2d0d77756858a3c,-67,84
9a97a9cd9ac398de,-59,67
a58db253434c6759,-53,93
9fcccaab3f956f66,-53,93
fc337481622c4dc8,-38,84
917cd714e1103994,-63,63
7eb3bed60a67f44d,-60,80
58a45c9d5037a520,-62,80
4af6994df3a900b9,-84,77
