idEstimote,Battery,Rssi
e2d0d77756858a3c,-83,94
4b528a07c6810670,-42,85
7eb3bed60a67f44d,-47,85
a58db253434c6759,-50,98
9a97a9cd9ac398de,-44,79
dbde4e323567f381,-55,100
4b528a07c6810670,-47,85
a58db253434c6759,-52,98
9a97a9cd9ac398de,-45,79
b4c8c0b52049e4de,-69,97
dbde4e323567f381,-56,100
9fcccaab3f956f66,-49,98
0d5c5b6ed855dbbc,-70,47
de81d543721249f6,-52,84
e2d0d77756858a3c,-76,94
4b528a07c6810670,-43,85
7eb3bed60a67f44d,-46,85
fc337481622c4dc8,-48,87
917cd714e1103994,-52,75
b4c8c0b52049e4de,-55,97
dbde4e323567f381,-55,100
0d5c5b6ed855dbbc,-55,47
de81d543721249f6,-50,84
4b528a07c6810670,-48,85
7eb3bed60a67f44d,-45,85
fc337481622c4dc8,-49,87
9a97a9cd9ac398de,-47,79
b4c8c0b52049e4de,-57,97
9fcccaab3f956f66,-52,98
0d5c5b6ed855dbbc,-56,47
359da2e3798189c9,-57,100
de81d543721249f6,-51,84
e2d0d77756858a3c,-76,94
7eb3bed60a67f44d,-48,85
fc337481622c4dc8,-53,87
a58db253434c6759,-46,98
9a97a9cd9ac398de,-45,79
b4c8c0b52049e4de,-69,97
dbde4e323567f381,-55,100
9fcccaab3f956f66,-50,98
0d5c5b6ed855dbbc,-55,47
de81d543721249f6,-50,84
4b528a07c6810670,-43,85
7eb3bed60a67f44d,-45,85
9a97a9cd9ac398de,-47,79
b4c8c0b52049e4de,-65,97
9fcccaab3f956f66,-49,98
0d5c5b6ed855dbbc,-55,47
359da2e3798189c9,-58,100
de81d543721249f6,-53,84
e2d0d77756858a3c,-53,94
4b528a07c6810670,-42,85
a58db253434c6759,-46,98
9a97a9cd9ac398de,-44,79
dbde4e323567f381,-55,100
b4c8c0b52049e4de,-56,97
9fcccaab3f956f66,-50,98
0d5c5b6ed855dbbc,-55,47
359da2e3798189c9,-62,100
de81d543721249f6,-54,84
e2d0d77756858a3c,-76,94
7eb3bed60a67f44d,-50,85
fc337481622c4dc8,-49,87
917cd714e1103994,-58,75
dbde4e323567f381,-56,100
9fcccaab3f956f66,-53,98
359da2e3798189c9,-57,100
de81d543721249f6,-53,84
4b528a07c6810670,-42,85
7eb3bed60a67f44d,-44,85
9a97a9cd9ac398de,-45,79
b4c8c0b52049e4de,-57,97
359da2e3798189c9,-62,100
de81d543721249f6,-50,84
e2d0d77756858a3c,-54,94
4b528a07c6810670,-48,85
7eb3bed60a67f44d,-46,85
917cd714e1103994,-52,75
fc337481622c4dc8,-50,87
9a97a9cd9ac398de,-45,79
b4c8c0b52049e4de,-68,97
9fcccaab3f956f66,-49,98
0d5c5b6ed855dbbc,-68,47
de81d543721249f6,-52,84
e2d0d77756858a3c,-73,94
4b528a07c6810670,-43,85
9a97a9cd9ac398de,-48,79
0d5c5b6ed855dbbc,-56,47
359da2e3798189c9,-61,100
4b528a07c6810670,-47,85
7eb3bed60a67f44d,-48,85
fc337481622c4dc8,-48,87
a58db253434c6759,-46,98
9a97a9cd9ac398de,-47,79
b4c8c0b52049e4de,-68,97
9fcccaab3f956f66,-51,98
359da2e3798189c9,-72,100
0d5c5b6ed855dbbc,-55,47
e2d0d77756858a3c,-54,94
4b528a07c6810670,-43,85
7eb3bed60a67f44d,-47,85
917cd714e1103994,-59,75
fc337481622c4dc8,-50,87
a58db253434c6759,-46,98
9a97a9cd9ac398de,-45,79
dbde4e323567f381,-56,100
b4c8c0b52049e4de,-57,97
9fcccaab3f956f66,-54,98
0d5c5b6ed855dbbc,-56,47
de81d543721249f6,-50,84
7eb3bed60a67f44d,-50,85
917cd714e1103994,-57,75
9fcccaab3f956f66,-47,98
0d5c5b6ed855dbbc,-68,47
e2d0d77756858a3c,-81,94
7eb3bed60a67f44d,-46,85
a58db253434c6759,-52,98
b4c8c0b52049e4de,-56,97
9fcccaab3f956f66,-49,98
0d5c5b6ed855dbbc,-56,47
359da2e3798189c9,-58,100
de81d543721249f6,-50,84
e2d0d77756858a3c,-77,94
4b528a07c6810670,-43,85
7eb3bed60a67f44d,-49,85
917cd714e1103994,-57,75
a58db253434c6759,-52,98
9a97a9cd9ac398de,-44,79
dbde4e323567f381,-55,100
9fcccaab3f956f66,-49,98
0d5c5b6ed855dbbc,-55,47
de81d543721249f6,-50,84
e2d0d77756858a3c,-53,94
4b528a07c6810670,-42,85
917cd714e1103994,-57,75
b4c8c0b52049e4de,-68,97
9fcccaab3f956f66,-55,98
0d5c5b6ed855dbbc,-57,47
de81d543721249f6,-53,84
e2d0d77756858a3c,-79,94
7eb3bed60a67f44d,-49,85
fc337481622c4dc8,-48,87
917cd714e1103994,-58,75
a58db253434c6759,-53,98
9a97a9cd9ac398de,-45,79
dbde4e323567f381,-55,100
b4c8c0b52049e4de,-66,97
9fcccaab3f956f66,-49,98
0d5c5b6ed855dbbc,-56,47
359da2e3798189c9,-57,100
de81d543721249f6,-50,84
4b528a07c6810670,-43,85
7eb3bed60a67f44d,-46,85
fc337481622c4dc8,-50,87
917cd714e1103994,-51,75
a58db253434c6759,-46,98
9a97a9cd9ac398de,-48,79
dbde4e323567f381,-56,100
b4c8c0b52049e4de,-55,97
9fcccaab3f956f66,-51,98
de81d543721249f6,-54,84
4b528a07c6810670,-47,85
917cd714e1103994,-58,75
b4c8c0b52049e4de,-57,97
9fcccaab3f956f66,-51,98
0d5c5b6ed855dbbc,-56,47
359da2e3798189c9,-61,100
de81d543721249f6,-52,84
7eb3bed60a67f44d,-43,85
fc337481622c4dc8,-53,87
a58db253434c6759,-46,98
b4c8c0b52049e4de,-58,97
9fcccaab3f956f66,-53,98
0d5c5b6ed855dbbc,-70,47
4b528a07c6810670,-43,85
7eb3bed60a67f44d,-46,85
fc337481622c4dc8,-49,87
917cd714e1103994,-59,75
a58db253434c6759,-52,98
dbde4e323567f381,-55,100
b4c8c0b52049e4de,-69,97
de81d543721249f6,-53,84
4b528a07c6810670,-65,85
7eb3bed60a67f44d,-66,85
fc337481622c4dc8,-50,87
917cd714e1103994,-57,75
a58db253434c6759,-46,98
9a97a9cd9ac398de,-64,79
dbde4e323567f381,-73,100
9fcccaab3f956f66,-48,98
0d5c5b6ed855dbbc,-71,47
de81d543721249f6,-68,84
e2d0d77756858a3c,-89,94
4b528a07c6810670,-60,85
fc337481622c4dc8,-53,87
a58db253434c6759,-69,98
917cd714e1103994,-75,75
9a97a9cd9ac398de,-62,79
b4c8c0b52049e4de,-69,97
0d5c5b6ed855dbbc,-73,47
de81d543721249f6,-70,84
4b528a07c6810670,-64,85
7eb3bed60a67f44d,-65,85
fc337481622c4dc8,-48,87
a58db253434c6759,-46,98
9a97a9cd9ac398de,-47,79
dbde4e323567f381,-55,100
b4c8c0b52049e4de,-57,97
9fcccaab3f956f66,-46,98
0d5c5b6ed855dbbc,-57,47
359da2e3798189c9,-61,100
de81d543721249f6,-53,84
e2d0d77756858a3c,-75,94
4b528a07c6810670,-47,85
7eb3bed60a67f44d,-44,85
fc337481622c4dc8,-52,87
a58db253434c6759,-46,98
9a97a9cd9ac398de,-45,79
dbde4e323567f381,-56,100
9fcccaab3f956f66,-48,98
0d5c5b6ed855dbbc,-57,47
359da2e3798189c9,-57,100
e2d0d77756858a3c,-79,94
7eb3bed60a67f44d,-50,85
fc337481622c4dc8,-51,87
917cd714e1103994,-52,75
a58db253434c6759,-50,98
9a97a9cd9ac398de,-47,79
b4c8c0b52049e4de,-56,97
9fcccaab3f956f66,-52,98
de81d543721249f6,-50,84
e2d0d77756858a3c,-54,94
917cd714e1103994,-58,75
9a97a9cd9ac398de,-44,79
dbde4e323567f381,-56,100
b4c8c0b52049e4de,-58,97
9fcccaab3f956f66,-54,98
de81d543721249f6,-53,84
7eb3bed60a67f44d,-47,85
fc337481622c4dc8,-50,87
a58db253434c6759,-46,98
9a97a9cd9ac398de,-43,79
0d5c5b6ed855dbbc,-68,47
de81d543721249f6,-50,84
4b528a07c6810670,-48,85
917cd714e1103994,-51,75
a58db253434c6759,-51,98
9a97a9cd9ac398de,-45,79
b4c8c0b52049e4de,-58,97
0d5c5b6ed855dbbc,-55,47
9fcccaab3f956f66,-51,98
359da2e3798189c9,-62,100
de81d543721249f6,-54,84
e2d0d77756858a3c,-76,94
4b528a07c6810670,-43,85
fc337481622c4dc8,-51,87
917cd714e1103994,-59,75
a58db253434c6759,-53,98
9a97a9cd9ac398de,-47,79
dbde4e323567f381,-55,100
b4c8c0b52049e4de,-68,97
9fcccaab3f956f66,-50,98
0d5c5b6ed855dbbc,-70,47
de81d543721249f6,-51,84
