idEstimote,Battery,Rssi
fc337481622c4dc8,-54,87
359da2e3798189c9,-50,100
9a97a9cd9ac398de,-57,79
e2d0d77756858a3c,-60,94
dbde4e323567f381,-76,100
de81d543721249f6,-47,84
917cd714e1103994,-48,75
7eb3bed60a67f44d,-54,85
4b528a07c6810670,-47,85
fc337481622c4dc8,-49,87
359da2e3798189c9,-59,100
9a97a9cd9ac398de,-74,79
e2d0d77756858a3c,-58,94
dbde4e323567f381,-51,100
917cd714e1103994,-60,75
4b528a07c6810670,-48,85
9fcccaab3f956f66,-58,98
fc337481622c4dc8,-57,87
e2d0d77756858a3c,-57,94
dbde4e323567f381,-73,100
de81d543721249f6,-48,84
7eb3bed60a67f44d,-55,85
4b528a07c6810670,-59,85
a58db253434c6759,-48,98
9fcccaab3f956f66,-59,98
fc337481622c4dc8,-50,87
359da2e3798189c9,-58,100
b4c8c0b52049e4de,-66,97
dbde4e323567f381,-52,100
7eb3bed60a67f44d,-59,85
4b528a07c6810670,-57,85
a58db253434c6759,-49,98
fc337481622c4dc8,-56,87
359da2e3798189c9,-48,100
dbde4e323567f381,-51,100
4b528a07c6810670,-59,85
a58db253434c6759,-48,98
9fcccaab3f956f66,-51,98
fc337481622c4dc8,-57,87
359da2e3798189c9,-59,100
e2d0d77756858a3c,-54,94
b4c8c0b52049e4de,-66,97
de81d543721249f6,-47,84
7eb3bed60a67f44d,-54,85
a58db253434c6759,-48,98
9fcccaab3f956f66,-57,98
9a97a9cd9ac398de,-53,79
e2d0d77756858a3c,-59,94
dbde4e323567f381,-51,100
7eb3bed60a67f44d,-56,85
a58db253434c6759,-49,98
9fcccaab3f956f66,-57,98
fc337481622c4dc8,-49,87
9a97a9cd9ac398de,-52,79
e2d0d77756858a3c,-59,94
dbde4e323567f381,-77,100
7eb3bed60a67f44d,-63,85
a58db253434c6759,-51,98
9fcccaab3f956f66,-58,98
9a97a9cd9ac398de,-53,79
e2d0d77756858a3c,-56,94
0d5c5b6ed855dbbc,-77,47
dbde4e323567f381,-59,100
de81d543721249f6,-47,84
4b528a07c6810670,-53,85
7eb3bed60a67f44d,-54,85
a58db253434c6759,-49,98
9a97a9cd9ac398de,-55,79
dbde4e323567f381,-51,100
917cd714e1103994,-48,75
4b528a07c6810670,-48,85
7eb3bed60a67f44d,-55,85
a58db253434c6759,-51,98
fc337481622c4dc8,-57,87
359da2e3798189c9,-49,100
9a97a9cd9ac398de,-55,79
e2d0d77756858a3c,-58,94
dbde4e323567f381,-51,100
de81d543721249f6,-46,84
4b528a07c6810670,-57,85
7eb3bed60a67f44d,-53,85
a58db253434c6759,-48,98
359da2e3798189c9,-58,100
e2d0d77756858a3c,-57,94
b4c8c0b52049e4de,-65,97
dbde4e323567f381,-70,100
de81d543721249f6,-48,84
9fcccaab3f956f66,-51,98
fc337481622c4dc8,-51,87
e2d0d77756858a3c,-71,94
dbde4e323567f381,-69,100
de81d543721249f6,-65,84
4b528a07c6810670,-71,85
7eb3bed60a67f44d,-65,85
fc337481622c4dc8,-75,87
359da2e3798189c9,-66,100
9a97a9cd9ac398de,-71,79
e2d0d77756858a3c,-72,94
de81d543721249f6,-63,84
917cd714e1103994,-57,75
4b528a07c6810670,-65,85
7eb3bed60a67f44d,-53,85
a58db253434c6759,-48,98
9fcccaab3f956f66,-83,98
9a97a9cd9ac398de,-71,79
