idEstimote,Battery,Rssi
a58db253434c6759,-57,98
9fcccaab3f956f66,-64,98
dbde4e323567f381,-56,100
e2d0d77756858a3c,-51,94
4b528a07c6810670,-54,85
7eb3bed60a67f44d,-56,85
a58db253434c6759,-62,98
de81d543721249f6,-70,84
b4c8c0b52049e4de,-48,97
9a97a9cd9ac398de,-63,79
e2d0d77756858a3c,-45,94
7eb3bed60a67f44d,-58,85
a58db253434c6759,-59,98
b4c8c0b52049e4de,-49,97
e2d0d77756858a3c,-50,94
4b528a07c6810670,-54,85
fc337481622c4dc8,-64,87
9fcccaab3f956f66,-57,98
0d5c5b6ed855dbbc,-59,47
b4c8c0b52049e4de,-50,97
9a97a9cd9ac398de,-57,79
e2d0d77756858a3c,-44,94
7eb3bed60a67f44d,-55,85
a58db253434c6759,-57,98
b4c8c0b52049e4de,-50,97
e2d0d77756858a3c,-44,94
917cd714e1103994,-59,75
4b528a07c6810670,-66,85
b4c8c0b52049e4de,-47,97
e2d0d77756858a3c,-62,94
917cd714e1103994,-58,75
4b528a07c6810670,-67,85
7eb3bed60a67f44d,-57,85
9fcccaab3f956f66,-57,98
dbde4e323567f381,-67,100
e2d0d77756858a3c,-44,94
917cd714e1103994,-61,75
a58db253434c6759,-60,98
9fcccaab3f956f66,-68,98
0d5c5b6ed855dbbc,-58,47
b4c8c0b52049e4de,-48,97
e2d0d77756858a3c,-51,94
359da2e3798189c9,-65,100
917cd714e1103994,-58,75
fc337481622c4dc8,-67,87
a58db253434c6759,-59,98
b4c8c0b52049e4de,-48,97
dbde4e323567f381,-53,100
e2d0d77756858a3c,-45,94
9a97a9cd9ac398de,-56,79
7eb3bed60a67f44d,-58,85
a58db253434c6759,-57,98
0d5c5b6ed855dbbc,-59,47
b4c8c0b52049e4de,-47,97
dbde4e323567f381,-55,100
9a97a9cd9ac398de,-67,79
e2d0d77756858a3c,-45,94
917cd714e1103994,-58,75
a58db253434c6759,-66,98
9fcccaab3f956f66,-57,98
dbde4e323567f381,-64,100
de81d543721249f6,-64,84
9a97a9cd9ac398de,-55,79
e2d0d77756858a3c,-62,94
917cd714e1103994,-56,75
fc337481622c4dc8,-60,87
0d5c5b6ed855dbbc,-59,47
de81d543721249f6,-61,84
e2d0d77756858a3c,-61,94
9fcccaab3f956f66,-57,98
b4c8c0b52049e4de,-48,97
e2d0d77756858a3c,-51,94
9a97a9cd9ac398de,-55,79
917cd714e1103994,-60,75
4b528a07c6810670,-68,85
fc337481622c4dc8,-63,87
b4c8c0b52049e4de,-50,97
dbde4e323567f381,-57,100
e2d0d77756858a3c,-51,94
4b528a07c6810670,-68,85
7eb3bed60a67f44d,-56,85
a58db253434c6759,-61,98
0d5c5b6ed855dbbc,-59,47
b4c8c0b52049e4de,-49,97
e2d0d77756858a3c,-44,94
9fcccaab3f956f66,-56,98
0d5c5b6ed855dbbc,-59,47
dbde4e323567f381,-66,100
9a97a9cd9ac398de,-63,79
917cd714e1103994,-58,75
a58db253434c6759,-55,98
9fcccaab3f956f66,-56,98
0d5c5b6ed855dbbc,-57,47
e2d0d77756858a3c,-44,94
917cd714e1103994,-59,75
fc337481622c4dc8,-60,87
de81d543721249f6,-61,84
917cd714e1103994,-60,75
4b528a07c6810670,-68,85
fc337481622c4dc8,-63,87
a58db253434c6759,-56,98
0d5c5b6ed855dbbc,-58,47
b4c8c0b52049e4de,-48,97
dbde4e323567f381,-60,100
e2d0d77756858a3c,-50,94
7eb3bed60a67f44d,-57,85
fc337481622c4dc8,-62,87
b4c8c0b52049e4de,-48,97
de81d543721249f6,-62,84
9a97a9cd9ac398de,-64,79
7eb3bed60a67f44d,-55,85
a58db253434c6759,-65,98
b4c8c0b52049e4de,-48,97
dbde4e323567f381,-62,100
7eb3bed60a67f44d,-58,85
de81d543721249f6,-68,84
e2d0d77756858a3c,-64,94
359da2e3798189c9,-63,100
4b528a07c6810670,-67,85
9fcccaab3f956f66,-56,98
0d5c5b6ed855dbbc,-59,47
b4c8c0b52049e4de,-47,97
e2d0d77756858a3c,-61,94
917cd714e1103994,-62,75
9fcccaab3f956f66,-63,98
0d5c5b6ed855dbbc,-61,47
b4c8c0b52049e4de,-50,97
de81d543721249f6,-63,84
e2d0d77756858a3c,-50,94
9a97a9cd9ac398de,-55,79
4b528a07c6810670,-54,85
7eb3bed60a67f44d,-56,85
a58db253434c6759,-59,98
9fcccaab3f956f66,-56,98
de81d543721249f6,-60,84
e2d0d77756858a3c,-45,94
9a97a9cd9ac398de,-63,79
917cd714e1103994,-60,75
a58db253434c6759,-56,98
9fcccaab3f956f66,-63,98
0d5c5b6ed855dbbc,-60,47
e2d0d77756858a3c,-66,94
359da2e3798189c9,-65,100
917cd714e1103994,-58,75
4b528a07c6810670,-55,85
de81d543721249f6,-67,84
e2d0d77756858a3c,-51,94
9a97a9cd9ac398de,-65,79
7eb3bed60a67f44d,-59,85
9fcccaab3f956f66,-57,98
0d5c5b6ed855dbbc,-61,47
de81d543721249f6,-63,84
e2d0d77756858a3c,-63,94
4b528a07c6810670,-67,85
9fcccaab3f956f66,-63,98
0d5c5b6ed855dbbc,-61,47
dbde4e323567f381,-56,100
e2d0d77756858a3c,-51,94
