idEstimote,Timestamp,Battery,Rssi,Temperature,zone
9fcccaab3f956f66,-46
7eb3bed60a67f44d,-45
a58db253434c6759,-56
4b528a07c6810670,-49
fc337481622c4dc8,-57
9fcccaab3f956f66,-44
7eb3bed60a67f44d,-48
de81d543721249f6,-52
de81d543721249f6,-54
4b528a07c6810670,-47
4b528a07c6810670,-44
9fcccaab3f956f66,-50
de81d543721249f6,-53
a58db253434c6759,-47
4b528a07c6810670,-50
9fcccaab3f956f66,-46
7eb3bed60a67f44d,-47
de81d543721249f6,-51
a58db253434c6759,-58
4b528a07c6810670,-48
fc337481622c4dc8,-56
9fcccaab3f956f66,-45
7eb3bed60a67f44d,-52
de81d543721249f6,-48
4b528a07c6810670,-49
9fcccaab3f956f66,-45
7eb3bed60a67f44d,-50
a58db253434c6759,-47
4b528a07c6810670,-45
9fcccaab3f956f66,-46
a58db253434c6759,-47
4b528a07c6810670,-49
fc337481622c4dc8,-47
9fcccaab3f956f66,-46
7eb3bed60a67f44d,-46
de81d543721249f6,-48
4b528a07c6810670,-49
fc337481622c4dc8,-48
7eb3bed60a67f44d,-52
4b528a07c6810670,-50
fc337481622c4dc8,-55
9fcccaab3f956f66,-45
7eb3bed60a67f44d,-49
fc337481622c4dc8,-44
9fcccaab3f956f66,-53
a58db253434c6759,-60
4b528a07c6810670,-45
fc337481622c4dc8,-56
9fcccaab3f956f66,-45
7eb3bed60a67f44d,-51
de81d543721249f6,-57
4b528a07c6810670,-49
fc337481622c4dc8,-44
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-51
de81d543721249f6,-48
b4c8c0b52049e4de,-71
fc337481622c4dc8,-56
9fcccaab3f956f66,-52
7eb3bed60a67f44d,-47
de81d543721249f6,-54
a58db253434c6759,-47
4b528a07c6810670,-49
9fcccaab3f956f66,-45
7eb3bed60a67f44d,-46
de81d543721249f6,-48
4b528a07c6810670,-49
fc337481622c4dc8,-56
359da2e3798189c9,-82
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-46
de81d543721249f6,-55
4b528a07c6810670,-45
fc337481622c4dc8,-48
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-46
de81d543721249f6,-48
a58db253434c6759,-47
fc337481622c4dc8,-56
9fcccaab3f956f66,-45
7eb3bed60a67f44d,-47
de81d543721249f6,-48
4b528a07c6810670,-49
fc337481622c4dc8,-47
de81d543721249f6,-48
a58db253434c6759,-59
4b528a07c6810670,-45
fc337481622c4dc8,-56
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-46
c0c71c5bf7651852,-73
4b528a07c6810670,-49
fc337481622c4dc8,-45
9fcccaab3f956f66,-46
7eb3bed60a67f44d,-47
de81d543721249f6,-54
a58db253434c6759,-48
fc337481622c4dc8,-45
9fcccaab3f956f66,-52
7eb3bed60a67f44d,-47
4b528a07c6810670,-49
fc337481622c4dc8,-56
9fcccaab3f956f66,-45
a58db253434c6759,-59
4b528a07c6810670,-45
fc337481622c4dc8,-44
