idEstimote,Timestamp,Battery,Rssi,Temperature,zone
b4c8c0b52049e4de,-61
fc337481622c4dc8,-47
4af6994df3a900b9,-76
7eb3bed60a67f44d,-42
a58db253434c6759,-45
4b528a07c6810670,-47
b4c8c0b52049e4de,-66
fc337481622c4dc8,-45
9fcccaab3f956f66,-46
4af6994df3a900b9,-75
7eb3bed60a67f44d,-45
a58db253434c6759,-45
4b528a07c6810670,-56
b4c8c0b52049e4de,-70
fc337481622c4dc8,-47
4af6994df3a900b9,-74
7eb3bed60a67f44d,-37
a58db253434c6759,-46
b4c8c0b52049e4de,-77
fc337481622c4dc8,-48
4af6994df3a900b9,-71
9fcccaab3f956f66,-43
de81d543721249f6,-46
7eb3bed60a67f44d,-36
a58db253434c6759,-47
4b528a07c6810670,-48
fc337481622c4dc8,-47
4af6994df3a900b9,-75
9fcccaab3f956f66,-43
359da2e3798189c9,-80
de81d543721249f6,-47
7eb3bed60a67f44d,-36
a58db253434c6759,-46
4b528a07c6810670,-71
b4c8c0b52049e4de,-77
fc337481622c4dc8,-44
9fcccaab3f956f66,-49
de81d543721249f6,-46
7eb3bed60a67f44d,-44
4b528a07c6810670,-47
b4c8c0b52049e4de,-69
fc337481622c4dc8,-44
9fcccaab3f956f66,-43
de81d543721249f6,-47
a58db253434c6759,-47
fc337481622c4dc8,-47
9fcccaab3f956f66,-48
de81d543721249f6,-49
7eb3bed60a67f44d,-35
a58db253434c6759,-46
4b528a07c6810670,-47
b4c8c0b52049e4de,-66
9fcccaab3f956f66,-43
de81d543721249f6,-47
a58db253434c6759,-46
4b528a07c6810670,-54
4af6994df3a900b9,-74
fc337481622c4dc8,-46
9fcccaab3f956f66,-45
de81d543721249f6,-49
7eb3bed60a67f44d,-36
a58db253434c6759,-46
4b528a07c6810670,-70
4af6994df3a900b9,-74
b4c8c0b52049e4de,-60
fc337481622c4dc8,-47
9fcccaab3f956f66,-44
7eb3bed60a67f44d,-41
a58db253434c6759,-46
4b528a07c6810670,-47
b4c8c0b52049e4de,-68
fc337481622c4dc8,-45
9fcccaab3f956f66,-48
de81d543721249f6,-50
7eb3bed60a67f44d,-36
4b528a07c6810670,-76
b4c8c0b52049e4de,-59
fc337481622c4dc8,-46
9fcccaab3f956f66,-45
de81d543721249f6,-47
a58db253434c6759,-44
4b528a07c6810670,-47
4af6994df3a900b9,-68
b4c8c0b52049e4de,-76
fc337481622c4dc8,-45
9fcccaab3f956f66,-43
7eb3bed60a67f44d,-42
a58db253434c6759,-45
4b528a07c6810670,-64
b4c8c0b52049e4de,-60
fc337481622c4dc8,-46
9fcccaab3f956f66,-45
359da2e3798189c9,-80
de81d543721249f6,-47
7eb3bed60a67f44d,-42
a58db253434c6759,-46
4b528a07c6810670,-67
b4c8c0b52049e4de,-58
9fcccaab3f956f66,-45
de81d543721249f6,-47
7eb3bed60a67f44d,-36
a58db253434c6759,-45
4b528a07c6810670,-67
b4c8c0b52049e4de,-68
9fcccaab3f956f66,-49
de81d543721249f6,-47
7eb3bed60a67f44d,-36
4af6994df3a900b9,-76
4b528a07c6810670,-60
b4c8c0b52049e4de,-60
