idEstimote,Timestamp,Battery,Rssi,Temperature,zone
b4c8c0b52049e4de,-47
4af6994df3a900b9,-53
9a97a9cd9ac398de,-48
b4c8c0b52049e4de,-46
4af6994df3a900b9,-56
b4c8c0b52049e4de,-42
9a97a9cd9ac398de,-45
b4c8c0b52049e4de,-45
4af6994df3a900b9,-59
b4c8c0b52049e4de,-48
4af6994df3a900b9,-56
9a97a9cd9ac398de,-44
b4c8c0b52049e4de,-48
4af6994df3a900b9,-57
9a97a9cd9ac398de,-46
b4c8c0b52049e4de,-47
4af6994df3a900b9,-62
9a97a9cd9ac398de,-45
b4c8c0b52049e4de,-45
4af6994df3a900b9,-60
9a97a9cd9ac398de,-46
b4c8c0b52049e4de,-45
4af6994df3a900b9,-56
9a97a9cd9ac398de,-44
b4c8c0b52049e4de,-42
9a97a9cd9ac398de,-48
4af6994df3a900b9,-55
b4c8c0b52049e4de,-48
4af6994df3a900b9,-62
b4c8c0b52049e4de,-42
9a97a9cd9ac398de,-48
b4c8c0b52049e4de,-47
9a97a9cd9ac398de,-47
b4c8c0b52049e4de,-42
4af6994df3a900b9,-56
9a97a9cd9ac398de,-44
b4c8c0b52049e4de,-41
9a97a9cd9ac398de,-47
4af6994df3a900b9,-63
b4c8c0b52049e4de,-48
9a97a9cd9ac398de,-44
9a97a9cd9ac398de,-48
b4c8c0b52049e4de,-47
9a97a9cd9ac398de,-44
b4c8c0b52049e4de,-47
4af6994df3a900b9,-55
9a97a9cd9ac398de,-47
b4c8c0b52049e4de,-42
4af6994df3a900b9,-62
b4c8c0b52049e4de,-47
