idEstimote,Battery,Rssi
e2d0d77756858a3c,-59,84
dbde4e323567f381,-66,99
7eb3bed60a67f44d,-57,80
58a45c9d5037a520,-57,80
0d5c5b6ed855dbbc,-63,43
917cd714e1103994,-50,63
a58db253434c6759,-61,93
4af6994df3a900b9,-69,77
9fcccaab3f956f66,-62,93
359da2e3798189c9,-49,90
e2d0d77756858a3c,-54,84
7eb3bed60a67f44d,-60,80
58a45c9d5037a520,-63,80
0d5c5b6ed855dbbc,-65,43
de81d543721249f6,-61,79
4af6994df3a900b9,-68,77
9fcccaab3f956f66,-62,93
b4c8c0b52049e4de,-41,91
9a97a9cd9ac398de,-61,67
dbde4e323567f381,-66,99
58a45c9d5037a520,-57,80
917cd714e1103994,-66,63
8ce4d6e271cbcdec,-78,96
a58db253434c6759,-69,93
de81d543721249f6,-62,79
4af6994df3a900b9,-69,77
9fcccaab3f956f66,-66,93
359da2e3798189c9,-49,90
4b528a07c6810670,-67,80
e2d0d77756858a3c,-55,84
9a97a9cd9ac398de,-65,67
dbde4e323567f381,-65,99
7eb3bed60a67f44d,-54,80
0d5c5b6ed855dbbc,-65,43
a58db253434c6759,-61,93
de81d543721249f6,-67,79
4b528a07c6810670,-61,80
e2d0d77756858a3c,-53,84
9a97a9cd9ac398de,-61,67
dbde4e323567f381,-64,99
58a45c9d5037a520,-61,80
0d5c5b6ed855dbbc,-64,43
de81d543721249f6,-64,79
4af6994df3a900b9,-57,77
9fcccaab3f956f66,-62,93
359da2e3798189c9,-48,90
b4c8c0b52049e4de,-41,91
4b528a07c6810670,-66,80
e2d0d77756858a3c,-53,84
9a97a9cd9ac398de,-69,67
dbde4e323567f381,-68,99
58a45c9d5037a520,-67,80
0d5c5b6ed855dbbc,-67,43
a58db253434c6759,-60,93
de81d543721249f6,-66,79
9fcccaab3f956f66,-62,93
359da2e3798189c9,-55,90
b4c8c0b52049e4de,-44,91
4b528a07c6810670,-75,80
e2d0d77756858a3c,-59,84
58a45c9d5037a520,-55,80
0d5c5b6ed855dbbc,-62,43
4af6994df3a900b9,-58,77
9fcccaab3f956f66,-64,93
359da2e3798189c9,-52,90
fc337481622c4dc8,-69,84
4b528a07c6810670,-61,80
e2d0d77756858a3c,-53,84
9a97a9cd9ac398de,-61,67
7eb3bed60a67f44d,-60,80
dbde4e323567f381,-66,99
0d5c5b6ed855dbbc,-63,43
8ce4d6e271cbcdec,-73,96
de81d543721249f6,-60,79
4af6994df3a900b9,-68,77
b4c8c0b52049e4de,-41,91
e2d0d77756858a3c,-54,84
7eb3bed60a67f44d,-54,80
dbde4e323567f381,-67,99
58a45c9d5037a520,-57,80
a58db253434c6759,-61,93
de81d543721249f6,-65,79
4af6994df3a900b9,-71,77
359da2e3798189c9,-52,90
