idEstimote,Battery,Rssi
0d5c5b6ed855dbbc,-67,47
9fcccaab3f956f66,-59,98
9a97a9cd9ac398de,-44,79
dbde4e323567f381,-60,100
de81d543721249f6,-53,84
4b528a07c6810670,-57,85
fc337481622c4dc8,-53,87
a58db253434c6759,-55,98
917cd714e1103994,-50,75
b4c8c0b52049e4de,-62,97
9fcccaab3f956f66,-49,98
9a97a9cd9ac398de,-43,79
dbde4e323567f381,-65,100
de81d543721249f6,-57,84
4b528a07c6810670,-53,85
fc337481622c4dc8,-51,87
7eb3bed60a67f44d,-54,85
a58db253434c6759,-48,98
e2d0d77756858a3c,-70,94
359da2e3798189c9,-67,100
b4c8c0b52049e4de,-54,97
9fcccaab3f956f66,-49,98
9a97a9cd9ac398de,-44,79
a58db253434c6759,-54,98
e2d0d77756858a3c,-70,94
917cd714e1103994,-58,75
dbde4e323567f381,-60,100
9a97a9cd9ac398de,-48,79
de81d543721249f6,-56,84
4b528a07c6810670,-55,85
fc337481622c4dc8,-50,87
a58db253434c6759,-46,98
e2d0d77756858a3c,-70,94
917cd714e1103994,-69,75
9a97a9cd9ac398de,-45,79
de81d543721249f6,-58,84
4b528a07c6810670,-58,85
fc337481622c4dc8,-50,87
7eb3bed60a67f44d,-54,85
b4c8c0b52049e4de,-60,97
0d5c5b6ed855dbbc,-57,47
dbde4e323567f381,-61,100
9a97a9cd9ac398de,-44,79
de81d543721249f6,-55,84
4b528a07c6810670,-58,85
fc337481622c4dc8,-53,87
7eb3bed60a67f44d,-46,85
a58db253434c6759,-48,98
917cd714e1103994,-66,75
b4c8c0b52049e4de,-54,97
dbde4e323567f381,-66,100
9a97a9cd9ac398de,-44,79
9fcccaab3f956f66,-49,98
4b528a07c6810670,-55,85
7eb3bed60a67f44d,-53,85
a58db253434c6759,-53,98
e2d0d77756858a3c,-69,94
359da2e3798189c9,-64,100
de81d543721249f6,-56,84
4b528a07c6810670,-57,85
fc337481622c4dc8,-52,87
7eb3bed60a67f44d,-46,85
e2d0d77756858a3c,-70,94
917cd714e1103994,-57,75
b4c8c0b52049e4de,-54,97
9a97a9cd9ac398de,-49,79
de81d543721249f6,-54,84
4b528a07c6810670,-56,85
7eb3bed60a67f44d,-53,85
fc337481622c4dc8,-52,87
a58db253434c6759,-48,98
e2d0d77756858a3c,-66,94
917cd714e1103994,-58,75
0d5c5b6ed855dbbc,-68,47
dbde4e323567f381,-61,100
9fcccaab3f956f66,-50,98
9a97a9cd9ac398de,-43,79
4b528a07c6810670,-56,85
a58db253434c6759,-45,98
917cd714e1103994,-51,75
b4c8c0b52049e4de,-62,97
9fcccaab3f956f66,-48,98
9a97a9cd9ac398de,-44,79
de81d543721249f6,-56,84
4b528a07c6810670,-56,85
fc337481622c4dc8,-50,87
7eb3bed60a67f44d,-46,85
a58db253434c6759,-48,98
917cd714e1103994,-58,75
0d5c5b6ed855dbbc,-71,47
359da2e3798189c9,-65,100
9fcccaab3f956f66,-49,98
9a97a9cd9ac398de,-44,79
de81d543721249f6,-53,84
4b528a07c6810670,-53,85
fc337481622c4dc8,-51,87
e2d0d77756858a3c,-67,94
917cd714e1103994,-52,75
dbde4e323567f381,-62,100
9a97a9cd9ac398de,-49,79
9fcccaab3f956f66,-50,98
de81d543721249f6,-57,84
4b528a07c6810670,-58,85
7eb3bed60a67f44d,-46,85
a58db253434c6759,-48,98
917cd714e1103994,-58,75
0d5c5b6ed855dbbc,-57,47
b4c8c0b52049e4de,-60,97
359da2e3798189c9,-65,100
dbde4e323567f381,-66,100
9fcccaab3f956f66,-49,98
de81d543721249f6,-56,84
4b528a07c6810670,-53,85
7eb3bed60a67f44d,-54,85
917cd714e1103994,-51,75
0d5c5b6ed855dbbc,-57,47
b4c8c0b52049e4de,-53,97
dbde4e323567f381,-60,100
9a97a9cd9ac398de,-48,79
fc337481622c4dc8,-51,87
a58db253434c6759,-53,98
e2d0d77756858a3c,-72,94
917cd714e1103994,-69,75
359da2e3798189c9,-63,100
9a97a9cd9ac398de,-43,79
4b528a07c6810670,-52,85
a58db253434c6759,-48,98
917cd714e1103994,-50,75
b4c8c0b52049e4de,-74,97
9a97a9cd9ac398de,-50,79
4b528a07c6810670,-52,85
a58db253434c6759,-44,98
e2d0d77756858a3c,-70,94
917cd714e1103994,-59,75
dbde4e323567f381,-59,100
9a97a9cd9ac398de,-45,79
de81d543721249f6,-56,84
4b528a07c6810670,-52,85
7eb3bed60a67f44d,-46,85
a58db253434c6759,-48,98
