idEstimote,Battery,Rssi
4b528a07c6810670,-53,85
a58db253434c6759,-51,98
b4c8c0b52049e4de,-42,97
359da2e3798189c9,-46,100
a58db253434c6759,-51,98
7eb3bed60a67f44d,-64,85
9fcccaab3f956f66,-58,98
0d5c5b6ed855dbbc,-58,47
359da2e3798189c9,-43,100
dbde4e323567f381,-51,100
a58db253434c6759,-61,98
9fcccaab3f956f66,-56,98
0d5c5b6ed855dbbc,-59,47
b4c8c0b52049e4de,-42,97
359da2e3798189c9,-61,100
e2d0d77756858a3c,-70,94
917cd714e1103994,-77,75
a58db253434c6759,-76,98
0d5c5b6ed855dbbc,-76,47
359da2e3798189c9,-59,100
de81d543721249f6,-75,84
917cd714e1103994,-71,75
4b528a07c6810670,-65,85
a58db253434c6759,-66,98
7eb3bed60a67f44d,-74,85
9fcccaab3f956f66,-74,98
0d5c5b6ed855dbbc,-76,47
fc337481622c4dc8,-57,87
9a97a9cd9ac398de,-79,79
359da2e3798189c9,-62,100
e2d0d77756858a3c,-73,94
4b528a07c6810670,-65,85
7eb3bed60a67f44d,-52,85
a58db253434c6759,-62,98
9fcccaab3f956f66,-58,98
0d5c5b6ed855dbbc,-58,47
dbde4e323567f381,-60,100
917cd714e1103994,-62,75
4b528a07c6810670,-54,85
a58db253434c6759,-58,98
b4c8c0b52049e4de,-42,97
0d5c5b6ed855dbbc,-59,47
359da2e3798189c9,-45,100
dbde4e323567f381,-51,100
a58db253434c6759,-61,98
9fcccaab3f956f66,-59,98
9a97a9cd9ac398de,-66,79
359da2e3798189c9,-43,100
dbde4e323567f381,-59,100
e2d0d77756858a3c,-58,94
917cd714e1103994,-61,75
4b528a07c6810670,-49,85
b4c8c0b52049e4de,-42,97
0d5c5b6ed855dbbc,-59,47
9a97a9cd9ac398de,-67,79
359da2e3798189c9,-44,100
de81d543721249f6,-59,84
dbde4e323567f381,-52,100
917cd714e1103994,-57,75
a58db253434c6759,-50,98
b4c8c0b52049e4de,-49,97
0d5c5b6ed855dbbc,-59,47
fc337481622c4dc8,-56,87
9a97a9cd9ac398de,-65,79
359da2e3798189c9,-46,100
dbde4e323567f381,-58,100
e2d0d77756858a3c,-61,94
917cd714e1103994,-59,75
a58db253434c6759,-50,98
7eb3bed60a67f44d,-58,85
b4c8c0b52049e4de,-41,97
0d5c5b6ed855dbbc,-59,47
359da2e3798189c9,-44,100
dbde4e323567f381,-52,100
