idEstimote,Battery,Rssi
359da2e3798189c9,-47,90
fc337481622c4dc8,-61,84
4b528a07c6810670,-56,80
e2d0d77756858a3c,-53,84
b4c8c0b52049e4de,-43,91
9a97a9cd9ac398de,-58,67
dbde4e323567f381,-64,99
7eb3bed60a67f44d,-60,80
0d5c5b6ed855dbbc,-58,43
917cd714e1103994,-55,63
58a45c9d5037a520,-58,80
a58db253434c6759,-68,93
de81d543721249f6,-59,79
9fcccaab3f956f66,-65,93
359da2e3798189c9,-46,90
4b528a07c6810670,-70,80
9a97a9cd9ac398de,-59,67
dbde4e323567f381,-65,99
0d5c5b6ed855dbbc,-58,43
58a45c9d5037a520,-57,80
917cd714e1103994,-56,63
a58db253434c6759,-55,93
4af6994df3a900b9,-68,77
9fcccaab3f956f66,-60,93
fc337481622c4dc8,-63,84
4b528a07c6810670,-57,80
0d5c5b6ed855dbbc,-64,43
58a45c9d5037a520,-56,80
a58db253434c6759,-65,93
de81d543721249f6,-75,79
4af6994df3a900b9,-71,77
9fcccaab3f956f66,-64,93
359da2e3798189c9,-46,90
4b528a07c6810670,-67,80
b4c8c0b52049e4de,-44,91
9a97a9cd9ac398de,-59,67
58a45c9d5037a520,-55,80
917cd714e1103994,-68,63
a58db253434c6759,-55,93
de81d543721249f6,-60,79
4af6994df3a900b9,-65,77
359da2e3798189c9,-47,90
4b528a07c6810670,-57,80
b4c8c0b52049e4de,-44,91
9a97a9cd9ac398de,-58,67
7eb3bed60a67f44d,-56,80
58a45c9d5037a520,-58,80
a58db253434c6759,-64,93
4af6994df3a900b9,-66,77
359da2e3798189c9,-48,90
4b528a07c6810670,-70,80
e2d0d77756858a3c,-62,84
b4c8c0b52049e4de,-46,91
7eb3bed60a67f44d,-56,80
0d5c5b6ed855dbbc,-58,43
917cd714e1103994,-70,63
a58db253434c6759,-64,93
de81d543721249f6,-59,79
4af6994df3a900b9,-68,77
9fcccaab3f956f66,-60,93
359da2e3798189c9,-56,90
4b528a07c6810670,-56,80
e2d0d77756858a3c,-53,84
b4c8c0b52049e4de,-46,91
dbde4e323567f381,-78,99
58a45c9d5037a520,-58,80
a58db253434c6759,-65,93
de81d543721249f6,-59,79
9fcccaab3f956f66,-62,93
359da2e3798189c9,-63,90
4b528a07c6810670,-67,80
