idEstimote,Timestamp,Battery,Rssi,Temperature,zone
4af6994df3a900b9,-54
b4c8c0b52049e4de,-43
4af6994df3a900b9,-56
b4c8c0b52049e4de,-45
4af6994df3a900b9,-55
b4c8c0b52049e4de,-46
9a97a9cd9ac398de,-47
4af6994df3a900b9,-53
b4c8c0b52049e4de,-44
9a97a9cd9ac398de,-55
4af6994df3a900b9,-54
b4c8c0b52049e4de,-42
b4c8c0b52049e4de,-42
4af6994df3a900b9,-51
b4c8c0b52049e4de,-44
9a97a9cd9ac398de,-48
4af6994df3a900b9,-53
b4c8c0b52049e4de,-42
9a97a9cd9ac398de,-50
4af6994df3a900b9,-55
b4c8c0b52049e4de,-42
9a97a9cd9ac398de,-47
4af6994df3a900b9,-70
b4c8c0b52049e4de,-61
9a97a9cd9ac398de,-66
b4c8c0b52049e4de,-63
9a97a9cd9ac398de,-64
b4c8c0b52049e4de,-62
4af6994df3a900b9,-70
b4c8c0b52049e4de,-44
4af6994df3a900b9,-53
9a97a9cd9ac398de,-47
b4c8c0b52049e4de,-46
4af6994df3a900b9,-52
9a97a9cd9ac398de,-59
b4c8c0b52049e4de,-46
4af6994df3a900b9,-50
9a97a9cd9ac398de,-49
b4c8c0b52049e4de,-43
4af6994df3a900b9,-56
9a97a9cd9ac398de,-49
b4c8c0b52049e4de,-44
4af6994df3a900b9,-62
9a97a9cd9ac398de,-55
b4c8c0b52049e4de,-44
4af6994df3a900b9,-51
9a97a9cd9ac398de,-56
9a97a9cd9ac398de,-50
4af6994df3a900b9,-58
9a97a9cd9ac398de,-53
b4c8c0b52049e4de,-42
4af6994df3a900b9,-50
9a97a9cd9ac398de,-47
b4c8c0b52049e4de,-44
4af6994df3a900b9,-54
9a97a9cd9ac398de,-47
b4c8c0b52049e4de,-41
4af6994df3a900b9,-58
9a97a9cd9ac398de,-53
b4c8c0b52049e4de,-45
4af6994df3a900b9,-51
9a97a9cd9ac398de,-55
b4c8c0b52049e4de,-44
4af6994df3a900b9,-58
b4c8c0b52049e4de,-44
4af6994df3a900b9,-51
9a97a9cd9ac398de,-50
4af6994df3a900b9,-56
b4c8c0b52049e4de,-43
9a97a9cd9ac398de,-52
4af6994df3a900b9,-51
9a97a9cd9ac398de,-48
4af6994df3a900b9,-56
b4c8c0b52049e4de,-44
9a97a9cd9ac398de,-53
4af6994df3a900b9,-50
b4c8c0b52049e4de,-42
9a97a9cd9ac398de,-53
4af6994df3a900b9,-57
b4c8c0b52049e4de,-43
9a97a9cd9ac398de,-53
4af6994df3a900b9,-57
b4c8c0b52049e4de,-43
9a97a9cd9ac398de,-48
4af6994df3a900b9,-62
