idEstimote,Timestamp,Battery,Rssi,Temperature,zone
de81d543721249f6,-46
a58db253434c6759,-54
4b528a07c6810670,-42
fc337481622c4dc8,-47
9fcccaab3f956f66,-51
de81d543721249f6,-47
a58db253434c6759,-56
4b528a07c6810670,-38
fc337481622c4dc8,-50
9fcccaab3f956f66,-53
de81d543721249f6,-46
a58db253434c6759,-44
fc337481622c4dc8,-47
9fcccaab3f956f66,-57
de81d543721249f6,-47
a58db253434c6759,-59
fc337481622c4dc8,-50
4b528a07c6810670,-44
7eb3bed60a67f44d,-51
de81d543721249f6,-47
a58db253434c6759,-45
fc337481622c4dc8,-47
4b528a07c6810670,-41
9fcccaab3f956f66,-53
de81d543721249f6,-46
fc337481622c4dc8,-47
4b528a07c6810670,-38
9fcccaab3f956f66,-55
7eb3bed60a67f44d,-50
de81d543721249f6,-47
4b528a07c6810670,-42
fc337481622c4dc8,-47
7eb3bed60a67f44d,-45
a58db253434c6759,-44
fc337481622c4dc8,-47
9fcccaab3f956f66,-48
7eb3bed60a67f44d,-47
fc337481622c4dc8,-49
4b528a07c6810670,-42
7eb3bed60a67f44d,-45
de81d543721249f6,-47
a58db253434c6759,-53
fc337481622c4dc8,-45
4b528a07c6810670,-43
9fcccaab3f956f66,-56
7eb3bed60a67f44d,-50
de81d543721249f6,-47
a58db253434c6759,-43
4b528a07c6810670,-38
fc337481622c4dc8,-48
9fcccaab3f956f66,-52
7eb3bed60a67f44d,-45
de81d543721249f6,-46
a58db253434c6759,-53
4b528a07c6810670,-41
fc337481622c4dc8,-47
9fcccaab3f956f66,-52
de81d543721249f6,-46
a58db253434c6759,-44
b4c8c0b52049e4de,-75
4b528a07c6810670,-37
9fcccaab3f956f66,-57
7eb3bed60a67f44d,-45
de81d543721249f6,-46
fc337481622c4dc8,-48
4b528a07c6810670,-37
9fcccaab3f956f66,-49
a58db253434c6759,-53
fc337481622c4dc8,-47
4b528a07c6810670,-41
7eb3bed60a67f44d,-49
a58db253434c6759,-44
de81d543721249f6,-46
fc337481622c4dc8,-50
4b528a07c6810670,-44
7eb3bed60a67f44d,-46
fc337481622c4dc8,-47
4b528a07c6810670,-43
7eb3bed60a67f44d,-46
de81d543721249f6,-47
a58db253434c6759,-53
b4c8c0b52049e4de,-70
4b528a07c6810670,-38
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-44
a58db253434c6759,-44
4b528a07c6810670,-41
fc337481622c4dc8,-46
9fcccaab3f956f66,-49
7eb3bed60a67f44d,-45
de81d543721249f6,-47
4b528a07c6810670,-38
fc337481622c4dc8,-47
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-46
de81d543721249f6,-45
a58db253434c6759,-56
b4c8c0b52049e4de,-65
4b528a07c6810670,-41
fc337481622c4dc8,-46
9fcccaab3f956f66,-52
7eb3bed60a67f44d,-50
de81d543721249f6,-46
b4c8c0b52049e4de,-67
fc337481622c4dc8,-48
4b528a07c6810670,-38
9fcccaab3f956f66,-48
de81d543721249f6,-47
a58db253434c6759,-44
4b528a07c6810670,-41
fc337481622c4dc8,-47
9fcccaab3f956f66,-52
7eb3bed60a67f44d,-50
de81d543721249f6,-47
a58db253434c6759,-55
b4c8c0b52049e4de,-67
4b528a07c6810670,-38
fc337481622c4dc8,-46
7eb3bed60a67f44d,-45
de81d543721249f6,-47
a58db253434c6759,-44
b4c8c0b52049e4de,-70
4b528a07c6810670,-43
fc337481622c4dc8,-46
9fcccaab3f956f66,-53
7eb3bed60a67f44d,-45
a58db253434c6759,-56
b4c8c0b52049e4de,-76
4b528a07c6810670,-38
fc337481622c4dc8,-48
9fcccaab3f956f66,-52
7eb3bed60a67f44d,-51
de81d543721249f6,-48
a58db253434c6759,-53
4b528a07c6810670,-43
fc337481622c4dc8,-50
9fcccaab3f956f66,-54
7eb3bed60a67f44d,-45
de81d543721249f6,-47
a58db253434c6759,-43
4b528a07c6810670,-41
fc337481622c4dc8,-47
9fcccaab3f956f66,-48
7eb3bed60a67f44d,-51
de81d543721249f6,-46
a58db253434c6759,-55
4b528a07c6810670,-38
fc337481622c4dc8,-46
7eb3bed60a67f44d,-45
a58db253434c6759,-54
4b528a07c6810670,-43
fc337481622c4dc8,-47
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-50
de81d543721249f6,-47
4b528a07c6810670,-42
fc337481622c4dc8,-46
9fcccaab3f956f66,-50
7eb3bed60a67f44d,-45
